2015-06-08 09:38:58.000+0000,82.00
2015-06-08 09:43:59.000+0000,94.00
2015-06-08 09:48:59.000+0000,78.00
2015-06-08 09:54:13.000+0000,85.00
2015-06-08 09:58:58.000+0000,132.00
2015-06-08 10:23:59.000+0000,122.00
2015-06-08 10:28:59.000+0000,101.00
2015-06-08 10:34:13.000+0000,85.00
2015-06-08 10:38:57.000+0000,87.00
2015-06-08 10:43:57.000+0000,110.00
2015-06-08 10:48:57.000+0000,101.00
2015-06-08 10:54:12.000+0000,91.00
2015-06-08 10:58:58.000+0000,83.00
2015-06-08 11:03:57.000+0000,87.00
2015-06-08 11:08:58.000+0000,86.00
2015-06-08 11:14:00.000+0000,89.00
2015-06-08 11:18:59.000+0000,78.00
2015-06-08 11:23:59.000+0000,72.00
2015-06-08 11:28:59.000+0000,77.00
2015-06-08 11:34:00.000+0000,76.00
2015-06-08 11:38:58.000+0000,74.00
2015-06-08 11:43:57.000+0000,70.00
2015-06-08 11:48:57.000+0000,78.00
2015-06-08 11:53:58.000+0000,70.00
2015-06-08 11:58:58.000+0000,77.00
2015-06-08 12:03:58.000+0000,69.00
2015-06-08 12:08:59.000+0000,67.00
2015-06-08 12:13:59.000+0000,70.00
2015-06-08 12:18:58.000+0000,88.00
2015-06-08 12:23:59.000+0000,74.00
2015-06-08 12:28:59.000+0000,78.00
2015-06-08 12:33:59.000+0000,72.00
2015-06-08 12:38:58.000+0000,80.00
2015-06-08 12:43:59.000+0000,80.00
2015-06-08 12:48:58.000+0000,79.00
2015-06-08 12:53:59.000+0000,82.00
2015-06-08 12:58:58.000+0000,72.00
2015-06-08 15:53:59.000+0000,128.00
2015-06-08 15:58:59.000+0000,107.00
2015-06-08 16:03:59.000+0000,89.00
2015-06-08 13:03:59.000+0000,75.00
2015-06-08 13:08:58.000+0000,71.00
2015-06-08 13:13:59.000+0000,82.00
2015-06-08 13:18:58.000+0000,70.00
2015-06-08 13:23:58.000+0000,75.00
2015-06-08 13:28:58.000+0000,75.00
2015-06-08 13:34:00.000+0000,72.00
2015-06-08 13:38:59.000+0000,74.00
2015-06-08 13:43:58.000+0000,70.00
2015-06-08 13:48:59.000+0000,91.00
2015-06-08 13:54:00.000+0000,75.00
2015-06-08 13:58:59.000+0000,77.00
2015-06-08 14:03:59.000+0000,74.00
2015-06-08 14:09:00.000+0000,101.00
2015-06-08 14:14:01.000+0000,77.00
2015-06-08 14:18:59.000+0000,77.00
2015-06-08 14:23:59.000+0000,78.00
2015-06-08 14:29:00.000+0000,64.00
2015-06-08 14:34:00.000+0000,154.00
2015-06-08 14:38:58.000+0000,64.00
2015-06-08 14:43:59.000+0000,77.00
2015-06-08 14:48:59.000+0000,67.00
2015-06-08 14:54:00.000+0000,67.00
2015-06-08 15:03:59.000+0000,74.00
2015-06-08 15:08:59.000+0000,82.00
2015-06-08 15:14:00.000+0000,82.00
2015-06-08 15:18:59.000+0000,69.00
2015-06-08 15:23:59.000+0000,72.00
2015-06-08 15:28:59.000+0000,71.00
2015-06-08 15:34:00.000+0000,101.00
2015-06-08 16:23:58.000+0000,98.00
2015-06-08 16:28:58.000+0000,82.00
2015-06-08 16:33:59.000+0000,83.00
2015-06-08 16:44:00.000+0000,95.00
2015-06-08 19:44:00.000+0000,77.00
2015-06-08 19:49:00.000+0000,74.00
2015-06-08 19:54:01.000+0000,77.00
2015-06-08 16:59:00.000+0000,77.00
2015-06-08 17:19:00.000+0000,78.00
2015-06-08 17:23:59.000+0000,80.00
2015-06-08 17:29:00.000+0000,89.00
2015-06-08 17:34:01.000+0000,87.00
2015-06-08 17:44:00.000+0000,84.00
2015-06-08 17:54:01.000+0000,89.00
2015-06-08 17:59:00.000+0000,100.00
2015-06-08 18:09:00.000+0000,101.00
2015-06-08 18:14:01.000+0000,132.00
2015-06-08 18:24:00.000+0000,94.00
2015-06-08 18:29:00.000+0000,104.00
2015-06-08 18:34:01.000+0000,87.00
2015-06-08 18:39:00.000+0000,101.00
2015-06-08 18:54:00.000+0000,104.00
2015-06-08 19:04:00.000+0000,110.00
2015-06-08 19:09:00.000+0000,85.00
2015-06-08 19:14:00.000+0000,77.00
2015-06-08 19:19:00.000+0000,82.00
2015-06-08 19:24:00.000+0000,80.00
2015-06-08 19:29:00.000+0000,72.00
2015-06-08 19:34:01.000+0000,83.00
2015-06-08 19:39:00.000+0000,93.00
2015-06-08 19:59:00.000+0000,77.00
2015-06-08 20:04:00.000+0000,78.00
2015-06-08 20:08:59.000+0000,78.00
2015-06-08 20:14:00.000+0000,83.00
2015-06-08 20:18:59.000+0000,74.00
2015-06-08 23:39:00.000+0000,56.00
2015-06-08 20:23:59.000+0000,74.00
2015-06-08 20:28:59.000+0000,75.00
2015-06-08 20:34:00.000+0000,77.00
2015-06-08 20:39:00.000+0000,83.00
2015-06-08 20:44:00.000+0000,83.00
2015-06-08 20:49:00.000+0000,77.00
2015-06-08 20:54:00.000+0000,69.00
2015-06-08 20:59:00.000+0000,70.00
2015-06-08 21:04:00.000+0000,72.00
2015-06-08 21:09:00.000+0000,75.00
2015-06-08 21:14:01.000+0000,91.00
2015-06-08 21:24:00.000+0000,91.00
2015-06-08 21:29:00.000+0000,64.00
2015-06-08 21:34:00.000+0000,69.00
2015-06-08 21:44:00.000+0000,66.00
2015-06-08 21:49:00.000+0000,71.00
2015-06-08 21:54:00.000+0000,71.00
2015-06-08 21:59:00.000+0000,68.00
2015-06-08 22:04:00.000+0000,70.00
2015-06-08 22:09:00.000+0000,70.00
2015-06-08 22:14:01.000+0000,70.00
2015-06-08 22:19:00.000+0000,69.00
2015-06-08 22:24:00.000+0000,65.00
2015-06-08 22:29:00.000+0000,67.00
2015-06-08 22:34:00.000+0000,71.00
2015-06-08 22:39:00.000+0000,67.00
2015-06-08 22:44:00.000+0000,69.00
2015-06-08 22:49:00.000+0000,74.00
2015-06-08 22:54:00.000+0000,72.00
2015-06-08 23:09:00.000+0000,66.00
2015-06-08 23:14:01.000+0000,60.00
2015-06-08 23:19:00.000+0000,77.00
2015-06-08 23:29:00.000+0000,63.00
2015-06-08 23:34:01.000+0000,98.00
2015-06-08 23:59:00.000+0000,55.00
2015-06-09 00:04:00.000+0000,53.00
2015-06-09 03:14:00.000+0000,53.00
2015-06-09 03:44:06.000+0000,50.00
2015-06-09 06:59:07.000+0000,55.00
2015-06-09 07:04:07.000+0000,56.00
2015-06-09 00:14:00.000+0000,55.00
2015-06-09 00:39:00.000+0000,71.00
2015-06-09 00:44:01.000+0000,84.00
2015-06-09 00:49:00.000+0000,53.00
2015-06-09 00:54:01.000+0000,60.00
2015-06-09 00:59:00.000+0000,55.00
2015-06-09 01:29:01.000+0000,79.00
2015-06-09 01:34:01.000+0000,83.00
2015-06-09 01:39:01.000+0000,96.00
2015-06-09 01:44:06.000+0000,167.00
2015-06-09 02:04:06.000+0000,90.00
2015-06-09 02:09:06.000+0000,52.00
2015-06-09 02:14:07.000+0000,54.00
2015-06-09 02:19:07.000+0000,56.00
2015-06-09 02:24:07.000+0000,132.00
2015-06-09 02:29:07.000+0000,57.00
2015-06-09 02:39:07.000+0000,69.00
2015-06-09 02:54:07.000+0000,57.00
2015-06-09 02:59:07.000+0000,84.00
2015-06-09 03:04:07.000+0000,55.00
2015-06-09 04:24:07.000+0000,96.00
2015-06-09 04:29:07.000+0000,54.00
2015-06-09 04:34:07.000+0000,148.00
2015-06-09 04:39:07.000+0000,54.00
2015-06-09 04:44:07.000+0000,55.00
2015-06-09 05:04:07.000+0000,61.00
2015-06-09 05:24:07.000+0000,50.00
2015-06-09 05:29:07.000+0000,53.00
2015-06-09 05:34:07.000+0000,88.00
2015-06-09 05:49:07.000+0000,54.00
2015-06-09 05:54:07.000+0000,53.00
2015-06-09 06:04:07.000+0000,94.00
2015-06-09 06:14:07.000+0000,65.00
2015-06-09 06:19:07.000+0000,67.00
2015-06-09 06:29:07.000+0000,66.00
2015-06-09 06:34:07.000+0000,72.00
2015-06-09 06:39:07.000+0000,53.00
2015-06-09 06:44:07.000+0000,55.00
2015-06-09 06:49:07.000+0000,59.00
2015-06-09 07:09:07.000+0000,53.00
2015-06-09 07:14:07.000+0000,56.00
2015-06-09 07:19:07.000+0000,53.00
2015-06-09 07:24:07.000+0000,54.00
2015-06-09 07:29:07.000+0000,53.00
2015-06-09 07:34:07.000+0000,55.00
2015-06-09 07:39:07.000+0000,54.00
2015-06-09 10:49:09.000+0000,65.00
2015-06-09 10:54:09.000+0000,74.00
2015-06-09 10:59:09.000+0000,61.00
2015-06-09 11:04:09.000+0000,66.00
2015-06-09 07:44:07.000+0000,70.00
2015-06-09 07:49:07.000+0000,101.00
2015-06-09 07:54:07.000+0000,107.00
2015-06-09 07:59:07.000+0000,94.00
2015-06-09 08:04:07.000+0000,67.00
2015-06-09 08:09:07.000+0000,85.00
2015-06-09 08:14:07.000+0000,95.00
2015-06-09 08:39:08.000+0000,87.00
2015-06-09 08:44:08.000+0000,84.00
2015-06-09 08:49:07.000+0000,78.00
2015-06-09 08:54:07.000+0000,72.00
2015-06-09 08:59:07.000+0000,72.00
2015-06-09 09:04:07.000+0000,73.00
2015-06-09 09:09:07.000+0000,74.00
2015-06-09 09:14:07.000+0000,74.00
2015-06-09 09:19:07.000+0000,70.00
2015-06-09 09:24:07.000+0000,69.00
2015-06-09 09:29:07.000+0000,67.00
2015-06-09 09:39:07.000+0000,87.00
2015-06-09 09:44:07.000+0000,67.00
2015-06-09 09:54:07.000+0000,69.00
2015-06-09 09:59:07.000+0000,67.00
2015-06-09 10:04:07.000+0000,70.00
2015-06-09 10:14:07.000+0000,60.00
2015-06-09 10:19:09.000+0000,59.00
2015-06-09 10:29:09.000+0000,73.00
2015-06-09 10:34:09.000+0000,66.00
2015-06-09 10:39:09.000+0000,59.00
2015-06-09 11:14:09.000+0000,74.00
2015-06-09 11:24:09.000+0000,87.00
2015-06-09 11:29:09.000+0000,74.00
2015-06-09 11:34:09.000+0000,67.00
2015-06-09 11:39:09.000+0000,76.00
2015-06-09 11:44:09.000+0000,66.00
2015-06-09 11:54:09.000+0000,73.00
2015-06-09 11:59:09.000+0000,113.00
2015-06-09 12:14:09.000+0000,78.00
2015-06-09 12:19:09.000+0000,69.00
2015-06-09 12:24:09.000+0000,66.00
2015-06-09 12:29:09.000+0000,69.00
2015-06-09 12:34:09.000+0000,65.00
2015-06-09 12:39:09.000+0000,66.00
2015-06-09 12:49:13.000+0000,71.00
2015-06-09 12:54:12.000+0000,63.00
2015-06-09 12:59:12.000+0000,73.00
2015-06-09 13:14:12.000+0000,64.00
2015-06-09 13:19:12.000+0000,62.00
2015-06-09 13:24:12.000+0000,70.00
2015-06-09 13:29:12.000+0000,67.00
2015-06-09 13:34:12.000+0000,67.00
2015-06-09 13:49:12.000+0000,58.00
2015-06-09 13:54:12.000+0000,61.00
2015-06-09 13:59:12.000+0000,62.00
2015-06-09 14:09:12.000+0000,116.00
2015-06-09 14:14:12.000+0000,124.00
2015-06-09 14:19:12.000+0000,69.00
2015-06-09 14:29:12.000+0000,62.00
2015-06-09 14:39:12.000+0000,66.00
2015-06-09 14:44:12.000+0000,70.00
2015-06-09 14:54:12.000+0000,80.00
2015-06-09 14:59:12.000+0000,69.00
2015-06-09 15:19:12.000+0000,67.00
2015-06-09 15:24:12.000+0000,83.00
2015-06-09 15:29:12.000+0000,60.00
2015-06-09 15:34:12.000+0000,61.00
2015-06-09 15:39:12.000+0000,69.00
2015-06-09 15:44:12.000+0000,58.00
2015-06-09 15:49:05.000+0000,62.00
2015-06-09 15:54:13.000+0000,70.00
2015-06-09 15:59:13.000+0000,137.00
2015-06-09 16:34:12.000+0000,75.00
2015-06-09 16:39:12.000+0000,75.00
2015-06-09 16:44:12.000+0000,59.00
2015-06-09 16:54:13.000+0000,66.00
2015-06-09 16:59:13.000+0000,59.00
2015-06-09 17:19:13.000+0000,88.00
2015-06-09 17:24:17.000+0000,87.00
2015-06-09 17:29:17.000+0000,87.00
2015-06-09 17:34:17.000+0000,94.00
2015-06-09 17:39:17.000+0000,77.00
2015-06-09 17:54:17.000+0000,78.00
2015-06-09 18:09:17.000+0000,101.00
2015-06-09 18:24:17.000+0000,120.00
2015-06-09 18:29:17.000+0000,62.00
2015-06-09 18:34:17.000+0000,63.00
2015-06-09 18:39:17.000+0000,70.00
2015-06-09 18:44:17.000+0000,63.00
2015-06-09 18:49:17.000+0000,63.00
2015-06-09 18:54:17.000+0000,74.00
2015-06-09 19:04:17.000+0000,71.00
2015-06-09 19:09:17.000+0000,62.00
2015-06-09 19:19:17.000+0000,61.00
2015-06-09 19:24:18.000+0000,73.00
2015-06-09 19:29:18.000+0000,66.00
2015-06-09 19:49:18.000+0000,85.00
2015-06-09 19:54:03.000+0000,74.00
2015-06-09 19:59:03.000+0000,57.00
2015-06-09 20:04:04.000+0000,67.00
2015-06-09 20:14:03.000+0000,107.00
2015-06-09 20:24:04.000+0000,58.00
2015-06-09 20:34:05.000+0000,98.00
2015-06-09 20:39:05.000+0000,78.00
2015-06-09 20:49:04.000+0000,69.00
2015-06-09 20:54:03.000+0000,69.00
2015-06-09 20:59:03.000+0000,66.00
2015-06-09 21:04:03.000+0000,60.00
2015-06-09 21:14:03.000+0000,64.00
2015-06-09 21:24:04.000+0000,83.00
2015-06-09 21:29:03.000+0000,75.00
2015-06-09 21:39:03.000+0000,87.00
2015-06-09 21:44:03.000+0000,66.00
2015-06-09 21:49:03.000+0000,56.00
2015-06-09 21:54:05.000+0000,57.00
2015-06-09 22:04:04.000+0000,87.00
2015-06-09 22:09:04.000+0000,104.00
2015-06-09 22:19:04.000+0000,57.00
2015-06-09 22:29:04.000+0000,58.00
2015-06-09 22:34:04.000+0000,55.00
2015-06-09 22:49:04.000+0000,98.00
2015-06-09 22:54:04.000+0000,100.00
2015-06-09 22:59:04.000+0000,58.00
2015-06-09 23:09:05.000+0000,54.00
2015-06-09 23:14:04.000+0000,77.00
2015-06-09 23:19:04.000+0000,94.00
2015-06-09 23:29:04.000+0000,85.00
2015-06-09 23:34:04.000+0000,53.00
2015-06-09 23:49:04.000+0000,95.00
2015-06-09 23:59:04.000+0000,140.00
2015-06-10 00:04:04.000+0000,96.00
2015-06-10 00:14:05.000+0000,94.00
2015-06-10 00:19:04.000+0000,97.00
2015-06-10 00:39:04.000+0000,53.00
2015-06-10 00:44:04.000+0000,52.00
2015-06-10 00:54:05.000+0000,53.00
2015-06-10 01:09:05.000+0000,54.00
2015-06-10 01:14:05.000+0000,62.00
2015-06-10 01:19:06.000+0000,61.00
2015-06-10 01:24:04.000+0000,63.00
2015-06-10 01:29:04.000+0000,56.00
2015-06-10 01:39:04.000+0000,49.00
2015-06-10 01:59:04.000+0000,160.00
2015-06-10 02:29:04.000+0000,51.00
2015-06-10 02:34:04.000+0000,116.00
2015-06-10 02:39:05.000+0000,52.00
2015-06-10 02:44:04.000+0000,91.00
2015-06-10 02:49:04.000+0000,61.00
2015-06-10 02:54:05.000+0000,62.00
2015-06-10 02:59:05.000+0000,58.00
2015-06-10 03:04:05.000+0000,57.00
2015-06-10 03:09:05.000+0000,54.00
2015-06-10 03:14:05.000+0000,107.00
2015-06-10 03:19:06.000+0000,142.00
2015-06-10 03:29:07.000+0000,53.00
2015-06-10 03:44:07.000+0000,54.00
2015-06-10 03:54:07.000+0000,167.00
2015-06-10 03:59:08.000+0000,53.00
2015-06-10 04:04:08.000+0000,83.00
2015-06-10 04:14:08.000+0000,52.00
2015-06-10 04:24:08.000+0000,71.00
2015-06-10 04:34:07.000+0000,67.00
2015-06-10 04:44:07.000+0000,50.00
2015-06-10 04:49:07.000+0000,54.00
2015-06-10 04:54:07.000+0000,63.00
2015-06-10 05:09:08.000+0000,56.00
2015-06-10 05:14:08.000+0000,59.00
2015-06-10 05:19:08.000+0000,49.00
2015-06-10 05:24:08.000+0000,51.00
2015-06-10 05:29:08.000+0000,52.00
2015-06-10 05:49:08.000+0000,85.00
2015-06-10 06:14:14.000+0000,91.00
2015-06-10 06:24:14.000+0000,56.00
2015-06-10 06:34:14.000+0000,57.00
2015-06-10 06:39:14.000+0000,78.00
2015-06-10 06:44:14.000+0000,55.00
2015-06-10 06:49:14.000+0000,60.00
2015-06-10 06:54:14.000+0000,58.00
2015-06-10 06:59:20.000+0000,86.00
2015-06-10 07:24:20.000+0000,84.00
2015-06-10 07:29:20.000+0000,71.00
2015-06-10 07:34:20.000+0000,52.00
2015-06-10 07:39:20.000+0000,87.00
2015-06-10 07:44:20.000+0000,53.00
2015-06-10 07:49:20.000+0000,67.00
2015-06-10 07:54:20.000+0000,72.00
2015-06-10 07:59:20.000+0000,89.00
2015-06-10 08:04:20.000+0000,105.00
2015-06-10 08:09:20.000+0000,83.00
2015-06-10 08:14:20.000+0000,85.00
2015-06-10 08:19:20.000+0000,65.00
2015-06-10 08:49:20.000+0000,89.00
2015-06-10 08:54:21.000+0000,82.00
2015-06-10 08:59:21.000+0000,85.00
2015-06-10 09:04:21.000+0000,79.00
2015-06-10 09:09:21.000+0000,78.00
2015-06-10 09:14:21.000+0000,78.00
2015-06-10 09:19:22.000+0000,76.00
2015-06-10 09:29:22.000+0000,77.00
2015-06-10 09:34:21.000+0000,75.00
2015-06-10 09:39:21.000+0000,74.00
2015-06-10 09:44:21.000+0000,89.00
2015-06-10 09:49:21.000+0000,75.00
2015-06-10 09:54:21.000+0000,74.00
2015-06-10 09:59:20.000+0000,67.00
2015-06-10 10:04:20.000+0000,72.00
2015-06-10 10:09:21.000+0000,72.00
2015-06-10 10:14:20.000+0000,70.00
2015-06-10 10:19:20.000+0000,71.00
2015-06-10 10:24:20.000+0000,64.00
2015-06-10 10:29:20.000+0000,78.00
2015-06-10 10:34:20.000+0000,87.00
2015-06-10 10:44:20.000+0000,67.00
2015-06-10 10:49:20.000+0000,69.00
2015-06-10 10:54:20.000+0000,62.00
2015-06-10 10:59:20.000+0000,71.00
2015-06-10 11:04:20.000+0000,62.00
2015-06-10 11:14:20.000+0000,69.00
2015-06-10 11:19:20.000+0000,89.00
2015-06-10 11:24:20.000+0000,69.00
2015-06-10 11:29:22.000+0000,85.00
2015-06-10 11:34:21.000+0000,62.00
2015-06-10 11:39:21.000+0000,77.00
2015-06-10 11:44:21.000+0000,71.00
2015-06-10 11:49:21.000+0000,78.00
2015-06-10 11:54:21.000+0000,71.00
2015-06-10 12:09:21.000+0000,83.00
2015-06-10 12:14:21.000+0000,72.00
2015-06-10 12:19:21.000+0000,148.00
2015-06-10 12:24:21.000+0000,66.00
2015-06-10 12:29:21.000+0000,70.00
2015-06-10 12:34:21.000+0000,75.00
2015-06-10 12:39:21.000+0000,65.00
2015-06-10 12:44:21.000+0000,75.00
2015-06-10 12:49:21.000+0000,91.00
2015-06-10 12:54:21.000+0000,83.00
2015-06-10 13:04:21.000+0000,70.00
2015-06-10 13:09:21.000+0000,67.00
2015-06-10 13:14:21.000+0000,80.00
2015-06-10 13:19:21.000+0000,66.00
2015-06-10 13:29:21.000+0000,90.00
2015-06-10 13:34:21.000+0000,80.00
2015-06-10 13:39:21.000+0000,71.00
2015-06-10 13:49:22.000+0000,78.00
2015-06-10 13:54:21.000+0000,72.00
2015-06-10 14:04:22.000+0000,74.00
2015-06-10 14:14:22.000+0000,75.00
2015-06-10 14:19:22.000+0000,75.00
2015-06-10 14:29:22.000+0000,71.00
2015-06-10 14:39:09.000+0000,80.00
2015-06-10 14:44:09.000+0000,81.00
2015-06-10 14:49:09.000+0000,88.00
2015-06-10 14:54:09.000+0000,81.00
2015-06-10 14:59:09.000+0000,77.00
2015-06-10 15:04:09.000+0000,79.00
2015-06-10 15:09:09.000+0000,77.00
2015-06-10 15:14:09.000+0000,84.00
2015-06-10 15:19:09.000+0000,63.00
2015-06-10 15:24:09.000+0000,72.00
2015-06-10 15:29:09.000+0000,74.00
2015-06-10 15:34:09.000+0000,65.00
2015-06-10 15:39:09.000+0000,65.00
2015-06-10 15:44:09.000+0000,77.00
2015-06-10 15:49:09.000+0000,71.00
2015-06-10 15:54:09.000+0000,87.00
2015-06-10 15:59:09.000+0000,67.00
2015-06-10 16:34:09.000+0000,96.00
2015-06-10 16:39:09.000+0000,89.00
2015-06-10 16:54:09.000+0000,75.00
2015-06-10 16:59:09.000+0000,71.00
2015-06-10 17:04:10.000+0000,74.00
2015-06-10 17:09:10.000+0000,72.00
2015-06-10 17:14:10.000+0000,57.00
2015-06-10 17:24:10.000+0000,58.00
2015-06-10 17:29:10.000+0000,67.00
2015-06-10 17:34:10.000+0000,59.00
2015-06-10 17:39:10.000+0000,73.00
2015-06-10 17:49:10.000+0000,79.00
2015-06-10 17:54:10.000+0000,82.00
2015-06-10 17:59:10.000+0000,56.00
2015-06-10 18:04:09.000+0000,57.00
2015-06-10 18:09:09.000+0000,69.00
2015-06-10 18:14:09.000+0000,82.00
2015-06-10 18:29:09.000+0000,58.00
2015-06-10 18:39:09.000+0000,91.00
2015-06-10 18:44:09.000+0000,96.00
2015-06-10 18:49:09.000+0000,101.00
2015-06-10 18:59:09.000+0000,77.00
2015-06-10 19:04:09.000+0000,72.00
2015-06-10 19:09:09.000+0000,72.00
2015-06-10 19:14:09.000+0000,72.00
2015-06-10 19:19:09.000+0000,77.00
2015-06-10 19:24:09.000+0000,75.00
2015-06-10 19:34:10.000+0000,75.00
2015-06-10 19:39:10.000+0000,78.00
2015-06-10 19:44:10.000+0000,74.00
2015-06-10 19:49:10.000+0000,74.00
2015-06-10 19:54:10.000+0000,78.00
2015-06-10 19:59:10.000+0000,74.00
2015-06-10 20:04:10.000+0000,78.00
2015-06-10 20:09:10.000+0000,75.00
2015-06-10 20:14:10.000+0000,74.00
2015-06-10 20:19:10.000+0000,71.00
2015-06-10 20:24:10.000+0000,71.00
2015-06-10 20:29:10.000+0000,142.00
2015-06-10 20:34:10.000+0000,75.00
2015-06-10 20:39:10.000+0000,66.00
2015-06-10 20:44:10.000+0000,148.00
2015-06-10 20:49:10.000+0000,63.00
2015-06-10 20:54:10.000+0000,70.00
